1435078770,1,1.6232,104.5654,200.0
1435075800,100019,1.2454,103.609,89.0
1435075830,100019,1.2454,103.609,89.0
1435075860,100019,1.2454,103.609,89.0
1435075890,100019,1.2454,103.609,89.0
1435075920,100019,1.2454,103.609,89.0
1435075950,100019,1.2454,103.609,89.0
1435075980,100019,1.2454,103.609,89.0
1435076010,100019,1.2454,103.609,89.0
1435076040,100019,1.2454,103.609,89.0
1435076070,100019,1.2454,103.609,89.0
1435076100,100019,1.2454,103.609,89.0
1435076130,100019,1.2454,103.609,89.0
1435076160,100019,1.2454,103.609,89.0
1435076190,100019,1.2454,103.609,89.0
1435076220,100019,1.2454,103.609,89.0
1435076250,100019,1.2454,103.609,89.0
1435076280,100019,1.2454,103.609,89.0
1435076310,100019,1.2454,103.609,89.0
1435076340,100019,1.2454,103.609,89.0
1435076370,100019,1.2454,103.609,89.0
1435076400,100019,1.2454,103.609,89.0
1435076430,100019,1.2454,103.609,89.0
1435076460,100019,1.2454,103.609,89.0
1435076490,100019,1.2454,103.609,89.0
1435076520,100019,1.2454,103.609,89.0
1435076550,100019,1.2454,103.609,89.0
1435076580,100019,1.2454,103.609,89.0
1435076610,100019,1.2454,103.609,89.0
1435076640,100019,1.2454,103.609,89.0
1435076670,100019,1.2454,103.609,89.0
1435076700,100019,1.2454,103.609,89.0
1435076730,100019,1.2454,103.609,89.0
1435076760,100019,1.2454,103.609,89.0
1435076790,100019,1.2454,103.609,89.0
1435076820,100019,1.2454,103.609,89.0
1435076850,100019,1.2454,103.609,89.0
1435076880,100019,1.2454,103.609,89.0
1435076910,100019,1.2454,103.609,89.0
1435076940,100019,1.2454,103.609,89.0
1435076970,100019,1.2454,103.609,89.0
1435077000,100019,1.2454,103.609,89.0
1435077030,100019,1.2454,103.609,89.0
1435077060,100019,1.2454,103.609,89.0
1435077090,100019,1.2454,103.609,89.0
1435077120,100019,1.2454,103.609,89.0
1435077150,100019,1.2454,103.609,89.0
1435077180,100019,1.2454,103.609,89.0
1435077210,100019,1.2454,103.609,89.0
1435077240,100019,1.2454,103.609,89.0
1435077270,100019,1.2454,103.609,89.0
1435077300,100019,1.2454,103.609,89.0
1435077330,100019,1.2454,103.609,89.0
1435077360,100019,1.2454,103.609,89.0
1435077390,100019,1.2454,103.609,89.0
1435077420,100019,1.2454,103.609,89.0
1435077450,100019,1.2454,103.609,89.0
1435077480,100019,1.2454,103.609,89.0
1435077510,100019,1.2454,103.609,89.0
1435077540,100019,1.2454,103.609,89.0
1435077570,100019,1.2454,103.609,89.0
1435077600,100019,1.2454,103.609,89.0
1435077630,100019,1.2454,103.609,89.0
1435077660,100019,1.2454,103.609,89.0
1435077690,100019,1.2454,103.609,89.0
1435077720,100019,1.2454,103.609,89.0
1435077750,100019,1.2454,103.609,89.0
1435077780,100019,1.2454,103.609,89.0
1435077810,100019,1.2454,103.609,89.0
1435077840,100019,1.2454,103.609,89.0
1435077870,100019,1.2454,103.609,89.0
1435077900,100019,1.2454,103.609,89.0
1435077930,100019,1.2454,103.609,89.0
1435077960,100019,1.2454,103.609,89.0
1435077990,100019,1.2454,103.609,89.0
1435078020,100019,1.2454,103.609,89.0
1435078050,100019,1.2454,103.609,89.0
1435078080,100019,1.2454,103.609,89.0
1435078110,100019,1.2454,103.609,89.0
1435078140,100019,1.2454,103.609,89.0
1435078170,100019,1.2454,103.609,89.0
1435078200,100019,1.2454,103.609,89.0
1435078230,100019,1.2454,103.609,89.0
1435078260,100019,1.2454,103.609,89.0
1435078290,100019,1.2454,103.609,89.0
1435078320,100019,1.2454,103.609,89.0
1435078350,100019,1.2454,103.609,89.0
1435078380,100019,1.2454,103.609,89.0
1435078410,100019,1.2454,103.609,89.0
1435078440,100019,1.2454,103.609,89.0
1435078470,100019,1.2454,103.609,89.0
1435078500,100019,1.2454,103.609,89.0
1435078530,100019,1.2454,103.609,89.0
1435078560,100019,1.2454,103.609,89.0
1435078590,100019,1.2454,103.609,89.0
1435078620,100019,1.2454,103.609,89.0
1435078650,100019,1.2454,103.609,89.0
1435078680,100019,1.2454,103.609,89.0
1435078710,100019,1.2454,103.609,89.0
1435078740,100019,1.2454,103.609,89.0
1435078770,100019,1.2454,103.609,89.0
1435075800,1189,1.3273,104.0865,329.0
1435075830,1189,1.3283,104.08595,323.5
1435075860,1189,1.32895,104.0855,320.5
1435075890,1189,1.3298,104.0849,314.0
1435075920,1189,1.33055,104.08425,308.5
1435075950,1189,1.3311,104.083666667,307.333333333
1435075980,1189,1.3313,104.083433333,307.666666667
1435076010,1189,1.3319,104.082666667,307.333333333
1435076040,1189,1.3322,104.082333333,306.666666667
1435076070,1189,1.33293333333,104.0815,304.333333333
1435076100,1189,1.33316666667,104.0812,304.666666667
1435076130,1189,1.33386666667,104.080266667,304.666666667
1435076160,1189,1.33403333333,104.080033333,304.333333333
1435076190,1189,1.33455,104.07935,304.5
1435076220,1189,1.335,104.07875,305.0
1435076250,1189,1.33563333333,104.0779,304.333333333
1435076280,1189,1.33586666667,104.0776,304.666666667
1435076310,1189,1.33635,104.07695,306.5
1435076340,1189,1.33685,104.07625,309.0
1435076370,1189,1.3374,104.0756,310.0
1435076400,1189,1.33775,104.07525,310.0
1435076430,1189,1.33805,104.0749,310.0
1435076460,1189,1.33875,104.0741,309.5
1435076490,1189,1.33965,104.07315,309.5
1435076520,1189,1.34016666667,104.072533333,309.666666667
1435076550,1189,1.34043333333,104.072266667,309.333333333
1435076580,1189,1.34095,104.0717,309.5
1435076610,1189,1.3416,104.07095,310.0
1435076640,1189,1.34245,104.07,310.0
1435076670,1189,1.34325,104.0691,310.5
1435076700,1189,1.34395,104.0683,310.5
1435076730,1189,1.34465,104.06755,309.5
1435076760,1189,1.3454,104.0667,309.5
1435076790,1189,1.3462,104.065766667,310.0
1435076820,1189,1.3466,104.065333333,310.0
1435076850,1189,1.3475,104.0643,310.0
1435076880,1189,1.348,104.0637,310.0
1435076910,1189,1.3489,104.0627,309.666666667
1435076940,1189,1.3493,104.0623,309.333333333
1435076970,1189,1.3503,104.06115,309.5
1435077000,1189,1.35125,104.06005,309.5
1435077030,1189,1.35205,104.05915,309.5
1435077060,1189,1.35286666667,104.058166667,309.333333333
1435077090,1189,1.35323333333,104.057733333,308.666666667
1435077120,1189,1.35405,104.0568,308.5
1435077150,1189,1.35493333333,104.055766667,309.0
1435077180,1189,1.35536666667,104.055233333,309.0
1435077210,1189,1.3562,104.0542,309.0
1435077240,1189,1.3572,104.05305,309.0
1435077270,1189,1.3581,104.05205,309.0
1435077300,1189,1.35885,104.05115,308.5
1435077330,1189,1.35983333333,104.050033333,309.0
1435077360,1189,1.36016666667,104.049666667,309.0
1435077390,1189,1.3615,104.04805,308.0
1435077420,1189,1.362,104.0475,308.0
1435077450,1189,1.36245,104.04695,308.5
1435077480,1189,1.3637,104.04545,308.0
1435077510,1189,1.3645,104.0445,308.0
1435077540,1189,1.36553333333,104.043266667,307.666666667
1435077570,1189,1.36596666667,104.042733333,307.333333333
1435077600,1189,1.3669,104.0416,307.0
1435077630,1189,1.36775,104.0405,307.0
1435077660,1189,1.36866666667,104.039233333,306.333333333
1435077690,1189,1.36923333333,104.038466667,305.666666667
1435077720,1189,1.3702,104.03715,305.0
1435077750,1189,1.3709,104.0362,305.333333333
1435077780,1189,1.3712,104.0358,305.666666667
1435077810,1189,1.3721,104.03455,305.0
1435077840,1189,1.37275,104.0337,305.0
1435077870,1189,1.37375,104.0324,305.0
1435077900,1189,1.37476666667,104.031033333,305.0
1435077930,1189,1.37503333333,104.030666667,305.0
1435077960,1189,1.37575,104.02975,307.0
1435077990,1189,1.3768,104.028533333,309.0
1435078020,1189,1.3774,104.027866667,309.0
1435078050,1189,1.3785,104.0266,309.0
1435078080,1189,1.379,104.026,309.0
1435078110,1189,1.38015,104.02465,309.0
1435078140,1189,1.381,104.02365,309.0
1435078170,1189,1.3816,104.023,309.5
1435078200,1189,1.3823,104.022233333,309.333333333
1435078230,1189,1.3828,104.021666667,308.666666667
1435078260,1189,1.3843,104.02,309.0
1435078290,1189,1.38495,104.01925,309.0
1435078320,1189,1.3856,104.0185,309.0
1435078350,1189,1.38665,104.0173,308.0
1435078380,1189,1.3874,104.01645,308.5
1435078410,1189,1.3883,104.0154,309.0
1435078440,1189,1.3887,104.0149,309.0
1435078470,1189,1.3896,104.01385,309.0
1435078500,1189,1.3907,104.01265,309.0
1435078530,1189,1.3913,104.012,309.0
1435078560,1189,1.3924,104.010633333,298.666666667
1435078590,1189,1.3928,104.010066667,295.333333333
1435078620,1189,1.39346666667,104.008933333,291.0
1435078650,1189,1.39373333333,104.008366667,290.0
1435078680,1189,1.3942,104.0073,289.5
1435078710,1189,1.39475,104.0059,290.0
1435078740,1189,1.3953,104.00465,289.5
1435078770,1189,1.3955,104.0043,289.0
1435075800,1215,1.2576,103.914,151.0
1435075830,1215,1.2576,103.914,151.0
1435075860,1215,1.2576,103.914,151.0
1435075890,1215,1.2576,103.914,151.0
1435075920,1215,1.2576,103.914,151.0
1435075950,1215,1.2576,103.913966667,151.333333333
1435075980,1215,1.2576,103.913933333,151.666666667
1435076010,1215,1.2576,103.9139,152.0
1435076040,1215,1.2576,103.91395,152.0
1435076070,1215,1.2576,103.914,152.0
1435076100,1215,1.2576,103.914,152.0
1435076130,1215,1.25763333333,103.913966667,152.333333333
1435076160,1215,1.25766666667,103.913933333,152.666666667
1435076190,1215,1.2577,103.9139,153.0
1435076220,1215,1.2577,103.9139,153.0
1435076250,1215,1.2577,103.9139,153.0
1435076280,1215,1.2577,103.9139,153.0
1435076310,1215,1.2577,103.9139,153.0
1435076340,1215,1.2577,103.9139,154.0
1435076370,1215,1.2577,103.9139,155.0
1435076400,1215,1.2577,103.913933333,155.0
1435076430,1215,1.2577,103.913966667,155.0
1435076460,1215,1.2577,103.914,155.0
1435076490,1215,1.2577,103.914,155.0
1435076520,1215,1.2577,103.914,155.0
1435076550,1215,1.2577,103.914,155.0
1435076580,1215,1.2577,103.914,155.0
1435076610,1215,1.2577,103.914,155.0
1435076640,1215,1.2577,103.914,155.0
1435076670,1215,1.2577,103.914,155.0
1435076700,1215,1.2577,103.914,154.5
1435076730,1215,1.2577,103.914,154.0
1435076760,1215,1.2577,103.914,154.0
1435076790,1215,1.2577,103.914,154.0
1435076820,1215,1.25766666667,103.914,154.0
1435076850,1215,1.25763333333,103.914,154.0
1435076880,1215,1.2576,103.914,154.0
1435076910,1215,1.2576,103.914,154.0
1435076940,1215,1.2576,103.914,154.0
1435076970,1215,1.2576,103.914,154.0
1435077000,1215,1.2576,103.914,154.0
1435077030,1215,1.2576,103.914,154.333333333
1435077060,1215,1.2576,103.914,154.666666667
1435077090,1215,1.2576,103.914,155.0
1435077120,1215,1.2576,103.914,155.0
1435077150,1215,1.25765,103.914,155.0
1435077180,1215,1.25773333333,103.914,155.333333333
1435077210,1215,1.25776666667,103.914,155.666666667
1435077240,1215,1.2578,103.914,156.0
1435077270,1215,1.25776666667,103.914,156.0
1435077300,1215,1.25773333333,103.914,156.0
1435077330,1215,1.2577,103.914,156.0
1435077360,1215,1.2577,103.914,156.0
1435077390,1215,1.2577,103.914,156.0
1435077420,1215,1.25765,103.914,156.5
1435077450,1215,1.2576,103.914,157.0
1435077480,1215,1.2576,103.914,157.0
1435077510,1215,1.2576,103.914,157.0
1435077540,1215,1.2576,103.914,157.0
1435077570,1215,1.2576,103.914,157.0
1435077600,1215,1.25756666667,103.914,156.333333333
1435077630,1215,1.25753333333,103.914,155.666666667
1435077660,1215,1.2575,103.91395,155.0
1435077690,1215,1.2575,103.9139,155.0
1435077720,1215,1.25753333333,103.9139,154.0
1435077750,1215,1.25756666667,103.9139,153.0
1435077780,1215,1.2576,103.9139,152.0
1435077810,1215,1.25756666667,103.9139,152.0
1435077840,1215,1.25753333333,103.9139,152.0
1435077870,1215,1.25745,103.9139,152.0
1435077900,1215,1.25743333333,103.9139,151.666666667
1435077930,1215,1.25746666667,103.9139,151.333333333
1435077960,1215,1.2575,103.9139,151.0
1435077990,1215,1.2575,103.9139,151.0
1435078020,1215,1.25755,103.9139,151.0
1435078050,1215,1.2576,103.9139,151.0
1435078080,1215,1.2576,103.9139,151.0
1435078110,1215,1.25755,103.9139,151.0
1435078140,1215,1.25755,103.91395,151.0
1435078170,1215,1.2576,103.914,151.0
1435078200,1215,1.2576,103.914,151.0
1435078230,1215,1.2576,103.914,151.0
1435078260,1215,1.2576,103.914,151.0
1435078290,1215,1.2576,103.913966667,151.666666667
1435078320,1215,1.2576,103.913933333,152.333333333
1435078350,1215,1.2576,103.9139,153.0
1435078380,1215,1.2576,103.9139,153.0
1435078410,1215,1.2576,103.9139,153.0
1435078440,1215,1.2576,103.9139,153.0
1435078470,1215,1.2576,103.9139,153.0
1435078500,1215,1.25755,103.91395,153.5
1435078530,1215,1.2575,103.914,154.0
1435078560,1215,1.2575,103.914,154.0
1435078590,1215,1.2575,103.91395,154.0
1435078620,1215,1.2575,103.913933333,154.0
1435078650,1215,1.2575,103.913966667,154.0
1435078680,1215,1.25753333333,103.914,154.0
1435078710,1215,1.25756666667,103.914,154.0
1435078740,1215,1.2576,103.914,154.0
1435078770,1215,1.2576,103.914,154.0
1435075800,1216,1.2874,103.9702,150.0
1435075830,1216,1.2874,103.9702,150.0
1435075860,1216,1.2874,103.9702,150.0
1435075890,1216,1.2874,103.9702,148.666666667
1435075920,1216,1.2874,103.9702,147.333333333
1435075950,1216,1.2874,103.9702,146.0
1435075980,1216,1.2874,103.9702,146.0
1435076010,1216,1.2874,103.9702,146.0
1435076040,1216,1.2874,103.970233333,146.0
1435076070,1216,1.2874,103.970266667,146.0
1435076100,1216,1.2874,103.9703,146.0
1435076130,1216,1.2874,103.9703,146.0
1435076160,1216,1.2874,103.9703,146.0
1435076190,1216,1.2874,103.9703,146.0
1435076220,1216,1.2874,103.9703,148.0
1435076250,1216,1.2874,103.9703,150.0
1435076280,1216,1.2874,103.9703,152.0
1435076310,1216,1.2874,103.97035,152.0
1435076340,1216,1.2874,103.9704,152.0
1435076370,1216,1.2874,103.9704,152.0
1435076400,1216,1.2874,103.9704,152.0
1435076430,1216,1.28743333333,103.9704,154.666666667
1435076460,1216,1.28746666667,103.9704,157.333333333
1435076490,1216,1.2875,103.9704,160.0
1435076520,1216,1.2875,103.9704,160.0
1435076550,1216,1.2875,103.9704,160.0
1435076580,1216,1.2875,103.9704,160.0
1435076610,1216,1.2875,103.9704,161.5
1435076640,1216,1.2875,103.9704,163.0
1435076670,1216,1.2875,103.9704,163.0
1435076700,1216,1.2875,103.9704,163.0
1435076730,1216,1.2875,103.9704,163.0
1435076760,1216,1.2875,103.9704,163.0
1435076790,1216,1.28746666667,103.970366667,161.666666667
1435076820,1216,1.28743333333,103.970333333,160.333333333
1435076850,1216,1.2874,103.9703,159.0
1435076880,1216,1.2874,103.9703,159.0
1435076910,1216,1.2874,103.9703,159.0
1435076940,1216,1.2874,103.9703,159.0
1435076970,1216,1.2874,103.9703,159.0
1435077000,1216,1.2874,103.9703,159.0
1435077030,1216,1.2874,103.9703,159.0
1435077060,1216,1.2874,103.9703,159.0
1435077090,1216,1.2874,103.9703,159.0
1435077120,1216,1.2874,103.9703,159.0
1435077150,1216,1.2874,103.9703,155.666666667
1435077180,1216,1.2874,103.9703,152.333333333
1435077210,1216,1.2874,103.9703,149.0
1435077240,1216,1.2874,103.9703,149.0
1435077270,1216,1.2874,103.9703,149.0
1435077300,1216,1.2874,103.9703,149.0
1435077330,1216,1.2874,103.9703,150.0
1435077360,1216,1.2874,103.9703,151.0
1435077390,1216,1.2874,103.9703,152.0
1435077420,1216,1.28743333333,103.970333333,152.0
1435077450,1216,1.28746666667,103.970366667,152.0
1435077480,1216,1.2875,103.9704,154.0
1435077510,1216,1.2875,103.9704,156.0
1435077540,1216,1.2875,103.9704,158.0
1435077570,1216,1.2875,103.9704,158.0
1435077600,1216,1.2875,103.9704,158.0
1435077630,1216,1.2875,103.9704,158.0
1435077660,1216,1.2875,103.9704,159.666666667
1435077690,1216,1.2875,103.9704,161.333333333
1435077720,1216,1.2875,103.9704,163.0
1435077750,1216,1.2875,103.9704,163.0
1435077780,1216,1.2875,103.9704,163.0
1435077810,1216,1.2875,103.9704,163.0
1435077840,1216,1.2875,103.9704,163.0
1435077870,1216,1.2875,103.9704,162.5
1435077900,1216,1.2875,103.9704,162.0
1435077930,1216,1.2875,103.9704,162.0
1435077960,1216,1.2875,103.9704,162.0
1435077990,1216,1.2875,103.9704,162.0
1435078020,1216,1.2875,103.9704,162.0
1435078050,1216,1.2875,103.9704,162.0
1435078080,1216,1.28745,103.9704,160.5
1435078110,1216,1.2874,103.9704,159.0
1435078140,1216,1.2874,103.9704,159.0
1435078170,1216,1.2874,103.970375,158.25
1435078200,1216,1.2874,103.97035,157.5
1435078230,1216,1.2874,103.970325,156.75
1435078260,1216,1.2874,103.9703,156.0
1435078290,1216,1.2874,103.9703,156.0
1435078320,1216,1.2874,103.9703,156.0
1435078350,1216,1.2874,103.9703,156.0
1435078380,1216,1.2874,103.9703,155.333333333
1435078410,1216,1.2874,103.9703,154.666666667
1435078440,1216,1.2874,103.9703,154.0
1435078470,1216,1.2874,103.9703,154.0
1435078500,1216,1.2874,103.9703,154.0
1435078530,1216,1.2874,103.9703,154.0
1435078560,1216,1.2874,103.9703,153.666666667
1435078590,1216,1.2874,103.9703,153.333333333
1435078620,1216,1.2874,103.9703,153.0
1435078650,1216,1.2874,103.9703,153.0
1435078680,1216,1.2874,103.9703,153.0
1435078710,1216,1.2874,103.9703,153.0
1435078740,1216,1.2874,103.970333333,154.333333333
1435078770,1216,1.2874,103.970366667,155.666666667
1435075800,1837,1.2157,103.7258,139.0
1435075830,1837,1.2157,103.72575,137.5
1435075860,1837,1.2157,103.7257,137.0
1435075890,1837,1.2157,103.7257,137.5
1435075920,1837,1.2157,103.7257,138.5
1435075950,1837,1.2157,103.72575,139.5
1435075980,1837,1.2157,103.7258,140.0
1435076010,1837,1.2157,103.7258,140.0
1435076040,1837,1.2157,103.7258,141.333333333
1435076070,1837,1.2157,103.7258,141.666666667
1435076100,1837,1.2157,103.72575,142.5
1435076130,1837,1.2157,103.7257,142.5
1435076160,1837,1.2157,103.7257,141.5
1435076190,1837,1.2157,103.7257,139.666666667
1435076220,1837,1.2157,103.7257,138.333333333
1435076250,1837,1.2157,103.7257,136.0
1435076280,1837,1.2157,103.725733333,135.333333333
1435076310,1837,1.2157,103.725766667,135.666666667
1435076340,1837,1.2157,103.7258,137.0
1435076370,1837,1.2157,103.725766667,139.0
1435076400,1837,1.2157,103.725733333,140.0
1435076430,1837,1.2157,103.7257,142.5
1435076460,1837,1.2157,103.7257,145.5
1435076490,1837,1.2157,103.725733333,145.333333333
1435076520,1837,1.2157,103.725766667,144.666666667
1435076550,1837,1.2157,103.7258,143.333333333
1435076580,1837,1.2157,103.7258,142.666666667
1435076610,1837,1.2157,103.7258,141.0
1435076640,1837,1.2157,103.7258,140.5
1435076670,1837,1.2157,103.72575,140.0
1435076700,1837,1.2157,103.7257,140.0
1435076730,1837,1.2157,103.7257,140.0
1435076760,1837,1.2157,103.725725,141.0
1435076790,1837,1.2157,103.72575,142.0
1435076820,1837,1.2157,103.725775,143.0
1435076850,1837,1.2157,103.7258,144.0
1435076880,1837,1.2157,103.7258,144.0
1435076910,1837,1.2157,103.725775,143.75
1435076940,1837,1.2157,103.72575,143.5
1435076970,1837,1.2157,103.725725,143.25
1435077000,1837,1.2157,103.7257,141.5
1435077030,1837,1.2157,103.725733333,138.666666667
1435077060,1837,1.2157,103.725766667,137.333333333
1435077090,1837,1.2157,103.7258,136.333333333
1435077120,1837,1.2157,103.7258,136.666666667
1435077150,1837,1.2157,103.7258,137.333333333
1435077180,1837,1.2157,103.7258,137.666666667
1435077210,1837,1.2157,103.7258,138.5
1435077240,1837,1.2157,103.7258,140.0
1435077270,1837,1.2157,103.7258,142.333333333
1435077300,1837,1.2157,103.7258,143.666666667
1435077330,1837,1.2157,103.7258,145.0
1435077360,1837,1.2157,103.7258,145.0
1435077390,1837,1.2157,103.7258,145.0
1435077420,1837,1.2157,103.725766667,143.666666667
1435077450,1837,1.2157,103.725733333,142.333333333
1435077480,1837,1.2157,103.7257,140.0
1435077510,1837,1.2157,103.7257,139.0
1435077540,1837,1.2157,103.7257,139.0
1435077570,1837,1.2157,103.7258,142.0
1435077600,1837,1.2157,103.7258,147.5
1435077630,1837,1.2157,103.7258,149.0
1435077660,1837,1.2157,103.7258,150.5
1435077690,1837,1.2157,103.7258,151.333333333
1435077720,1837,1.2157,103.7258,150.666666667
1435077750,1837,1.21575,103.72575,148.0
1435077780,1837,1.21575,103.72575,144.5
1435077810,1837,1.2157,103.7258,142.0
1435077840,1837,1.2157,103.7258,141.0
1435077870,1837,1.2157,103.7258,140.666666667
1435077900,1837,1.2157,103.7258,141.333333333
1435077930,1837,1.2157,103.7258,143.0
1435077960,1837,1.2157,103.7258,144.0
1435077990,1837,1.2157,103.7258,146.5
1435078020,1837,1.2157,103.7258,149.0
1435078050,1837,1.2157,103.7258,150.5
1435078080,1837,1.2157,103.7258,151.0
1435078110,1837,1.2157,103.7258,150.0
1435078140,1837,1.2157,103.7258,149.0
1435078170,1837,1.2157,103.7258,147.0
1435078200,1837,1.2157,103.7258,145.0
1435078230,1837,1.2157,103.7258,143.5
1435078260,1837,1.2157,103.7258,143.0
1435078290,1837,1.2157,103.7258,143.0
1435078320,1837,1.2157,103.7258,143.0
1435078350,1837,1.2157,103.7258,143.0
1435078380,1837,1.2157,103.7258,143.333333333
1435078410,1837,1.2157,103.7258,143.666666667
1435078440,1837,1.2157,103.7258,144.5
1435078470,1837,1.2157,103.7258,145.5
1435078500,1837,1.2157,103.7258,147.5
1435078530,1837,1.2157,103.7258,148.0
1435078560,1837,1.2157,103.7258,148.0
1435078590,1837,1.2157,103.7258,147.5
1435078620,1837,1.2157,103.7258,145.5
1435078650,1837,1.2157,103.7258,143.0
1435078680,1837,1.2157,103.7258,141.5
1435078710,1837,1.2157,103.7258,140.666666667
1435078740,1837,1.2157,103.7258,140.333333333
1435078770,1837,1.2157,103.7258,141.0
1435075800,184,1.2768,103.7406,311.0
1435075830,184,1.2768,103.7406,311.0
1435075860,184,1.2768,103.7406,311.0
1435075890,184,1.2768,103.7406,311.0
1435075920,184,1.2768,103.7406,311.0
1435075950,184,1.2768,103.7406,311.0
1435075980,184,1.2768,103.7406,311.0
1435076010,184,1.2768,103.7406,311.0
1435076040,184,1.2768,103.7406,311.0
1435076070,184,1.2768,103.7406,311.0
1435076100,184,1.2768,103.7406,311.0
1435076130,184,1.2768,103.7406,311.0
1435076160,184,1.2768,103.7406,311.0
1435076190,184,1.2768,103.7406,311.0
1435076220,184,1.2768,103.7406,311.0
1435076250,184,1.2768,103.7406,311.0
1435076280,184,1.2768,103.7406,311.0
1435076310,184,1.2768,103.7406,311.0
1435076340,184,1.2768,103.7406,311.0
1435076370,184,1.2768,103.7406,311.0
1435076400,184,1.2768,103.7406,311.0
1435076430,184,1.2768,103.7406,311.0
1435076460,184,1.2768,103.7406,311.0
1435076490,184,1.2768,103.7406,311.0
1435076520,184,1.2768,103.7406,311.0
1435076550,184,1.2768,103.7406,311.0
1435076580,184,1.2768,103.7406,311.0
1435076610,184,1.2768,103.7406,311.0
1435076640,184,1.2768,103.7406,311.0
1435076670,184,1.2768,103.740625,311.0
1435076700,184,1.2768,103.74065,311.0
1435076730,184,1.2768,103.740675,311.0
